source,lemma,display,unit,pos,level,topic,zh,forms,example,translation,exampleSources,levelBasis,status,reviewFields,reviewSource,reviewSourceUrl,reviewedOn
"A2候选；Bokmålsordboka词形待核","eksempel","et eksempel","单词","名词","A2","解释与举例","例子；实例；（供人效仿的）榜样","et eksempel · eksempelet · eksempler · eksemplene","Kan du gi et eksempel på et sterkt verb? / Foreldrene prøver å være et godt eksempel for barna.","你能举一个强变化动词的例子吗？ / 父母努力给孩子们做个好榜样。","https://ordbokene.no/nob/bm/eksempel","课堂说明与日常解释中的高频名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/eksempel","2026-09-24"
"NTNU NoW Vocabulary list 06P；Bokmålsordboka 中性名词词形","lån","et lån","单词","名词","A2","借贷与付款","借用；借来的东西；贷款/借款（依语境）","et lån · lånet · lån · lånene","De tok opp et lån for å kjøpe leiligheten.","他们为了买公寓借了一笔贷款。","https://ordbokene.no/nob/bm/l%C3%A5n","住房、学习和个人经济场景常见名词；课程暂列 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/l%C3%A5n","2026-09-24"
"A2候选；Bokmålsordboka词形待核","låne","å låne","单词","动词","A2","借用与归还","借；借用；借给；借入/借出（由结构判断）","å låne · låner · lånte · lånt","Kan jeg låne en bok av deg? / Hun lånte bort sykkelen sin til naboen.","我可以向你借一本书吗？ / 她把自己的自行车借给了邻居。","https://ordbokene.no/bm/l%C3%A5ne","家庭、图书馆和日常交易中常见动词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/l%C3%A5ne","2026-09-24"
"Bokmålsordboka / NTNU LearnNoW","tohundrelapp","en tohundrelapp","单词","名词","A2","金钱与购物","一张200挪威克朗纸币","en tohundrelapp · tohundrelappen · tohundrelapper · tohundrelappene","Jeg betaler med en tohundrelapp.","我用一张200克朗纸币付款。","https://ordbokene.no/bm/Lapp","在咖啡馆及日常付款语境中学习现金面额；暂标 A2","来源已登记：Bokmålsordboka词头/词性/词形/核心义项","Bokmålsordboka词头/词性/词形/核心义项","Bokmålsordboka / NTNU LearnNoW","https://ordbokene.no/nob/nn/99989","2026-09-24"
"Bokmålsordboka/Ordbank：中性名词词形","budsjett","et budsjett","单词","名词","A2","金钱与计划","预算；对一段时期收入和支出的预估","et budsjett · budsjettet · budsjetter · budsjettene","Vi satte opp et budsjett for ferien.","我们为这次假期做了一份预算。","https://ordbokene.no/bm%2Cnn/budsjett","家庭消费、项目计划和工作场景中的常见名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/budsjett","2026-09-24"
"A2候选；Bokmålsordboka词形待核","bank","en bank","单词","名词","A2","金融与地点","银行；银行营业场所；（海上）浅滩；（复合词）储备库/库","en bank · banken · banker · bankene","Banken ga henne et boliglån. / Tråleren fisket ute på bankene.","银行给她办了一笔住房贷款。 / 拖网渔船在海上的浅滩一带作业。","https://ordbokene.no/bm/bank","日常金融与地点表达高频名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bank","2026-09-24"
"Bokmålsordboka（词头、词性及主要义项）","oppleve","å oppleve","单词","动词","A2","经历与感受","经历；体验；感受到；觉得/认为某种处境如何","oppleve · opplever · opplevde · opplevd","Vi opplevde mye spennende på reisen. / Hvordan opplever du den nye jobben?","我们这趟旅行经历了许多有意思的事。 / 你觉得这份新工作怎么样？","https://ordbokene.no/search?dict=bm%2Cnn&q=oppleve&scope=eif","描述旅行经历、生活体验和个人感受的实用动词，暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/oppleve","2026-09-24"
"NTNU NoW Vocabulary list 09B；Bokmålsordboka 名词词形","minibar","en minibar","单词","名词","A2","酒店与住宿","迷你吧；酒店客房内供客人取用饮料等的小冰箱/柜","en minibar · minibaren · minibarer · minibarene","Det står en minibar på hotellrommet. / Vannet i minibaren koster ekstra.","酒店房间里有一个迷你吧。 / 迷你吧里的水需要额外付费。","https://ordbokene.no/nno/search?dict=bm%2Cnn&q=hotellrom&scope=eif","酒店房间设施相关实用名词；按 NoW 章节暂标 A2","来源已登记：课程词头/名词性别或词类/英文义项/词形/章节","课程词头/名词性别或词类/英文义项/词形/章节","NTNU NoW 词汇表","https://www.ntnu.edu/now/vocabulary/list","2026-09-24"
"A2候选；Bokmålsordboka词形待核","behandle","å behandle","单词","动词","A2","就医与处理","治疗；处理/审议；对待；处理加工；操作（依宾语）","å behandle · behandler · behandlet / behandla · behandlet / behandla","Legen behandler pasienter med allergi. / Kommunen behandler søknaden min denne uka.","医生治疗过敏患者。 / 市政府这周正在处理我的申请。","https://ordbokene.no/nob/bm/behandle","就医、对待他人和处理事务时常用多义动词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/behandle","2026-09-24"
"NTNU NoW Vocabulary list 08B；Bokmålsordboka 名词词形","legevakt","en legevakt","单词","名词","A2","就医与急诊","值班急诊医疗服务；非办公时间的急诊门诊/值班制度","en legevakt · legevakten · legevakter · legevaktene","Hun dro til legevakten etter at hun falt. / Legene har legevakt i helga.","她摔倒后去了值班急诊门诊。 / 医生们这个周末轮值急诊。","https://ordbokene.no/bm/legevakt","挪威日常医疗服务场景常见词；按 NoW 章节暂标 A2","来源已登记：Bokmål词头/词性/核心义项","Bokmål词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/legevakt","2026-09-24"
"NTNU NoW Vocabulary list 08B；课程复合名词","legevaktsentral","en legevaktsentral","单词","名词","A2","就医与急诊","值班急诊服务电话中心；急诊医疗联络/分诊中心","en legevaktsentral · legevaktsentralen · legevaktsentraler · legevaktsentralene","Du kan ringe legevaktsentralen for råd. / Legevaktsentralen ba meg komme inn til vurdering.","你可以打电话给值班急诊中心咨询。 / 值班急诊中心让我到门诊接受评估。","https://www.hf.ntnu.no/now/hardcopies/course_material.pdf","电话联系值班急诊服务时会遇到的词；按 NoW 章节暂标 A2","来源已登记：课程词头/名词性别或词类/英文义项/词形/章节","课程词头/名词性别或词类/英文义项/词形/章节","NTNU NoW 词汇表","https://www.ntnu.edu/now/vocabulary/list","2026-09-24"
"A2候选；Bokmålsordboka词形待核","blodprøve","en blodprøve","单词","名词","A2","就医与检查","血样；抽血检查/血液化验（依语境）","en blodprøve · blodprøven · blodprøver · blodprøvene","Legen vil ta en blodprøve på torsdag. / Blodprøven viste at jernnivået var lavt.","医生想在星期四给我抽血化验。 / 血液检查显示铁含量偏低。","https://ordbokene.no/eng/search?dict=bm%2Cnn&q=blodpr%C3%B8ve&scope=eif","看医生、化验和健康检查的高频复合名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/blodpr%C3%B8ve","2026-09-24"
"A2候选；Bokmålsordboka词形待核","legeattest","en legeattest","单词","名词","A2","就医与文件","医生证明；关于个人健康状况的医疗证明","en legeattest · legeattesten · legeattester · legeattestene","Skolen ba om en legeattest etter fraværet.","缺课后，学校要求提供医生证明。","https://ordbokene.no/bm%2Cnn/legeattest","就医、学校和工作请假场景的实用复合名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/legeattest","2026-09-24"
"A2候选；Bokmålsordboka词形待核","legeerklæring","en legeerklæring","单词","名词","A2","就医与文件","医生声明/医疗证明；医生对个人健康状况的书面说明","en legeerklæring · legeerklæringen · legeerklæringer · legeerklæringene","Arbeidsgiveren ba om en legeerklæring.","雇主要求提供一份医生证明。","https://ordbokene.no/bm%2Cnn/legeerkl%C3%A6ring","健康服务与行政沟通相关名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/legeerklæring","2026-09-24"
"Bokmålsordboka：副词两项主要义项","hjemmefra","hjemmefra","单词","副词","A2","居家与工作","离开家/从家里出发；以家为工作地点","hjemmefra","Jeg drar hjemmefra klokka sju. / Hun jobber hjemmefra på fredager.","我七点从家里出发。 / 她每周五在家办公。","https://ordbokene.no/nob/search?dict=bm&q=hjemmefra&scope=eif","日常出行和远程工作场景中的实用副词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hjemmefra","2026-09-24"
"Bokmålsordboka/Ordbank：阳性名词词形与活动义项","fest","en fest","单词","名词","A2","聚会与庆祝","聚会；派对；庆祝活动；宗教节日/庆典；（口语）乐事","en fest · festen · fester · festene","Vi skal ha en liten fest på lørdag. / Det er en fest å komme hit.","我们星期六要办一个小聚会。 / 来这里总让人很开心。","https://ordbokene.no/bm/fest","生日、家庭活动和社交安排中的常见名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fest","2026-09-24"
"Bokmålsordboka/Ordbank：规则动词词形及搭配; Tema: fremtid · 课本专题","starte","å starte","单词","动词","A2","开始与结束 / 未来计划与目标","开始；启动；使……开始；（比赛中）出发/参赛","å starte · starter · startet / starta · startet / starta","Kurset starter neste uke. / Bilen ville ikke starte i kulda. / Jeg skal starte et nytt prosjekt.","课程下周开课。 / 天冷时汽车发动不起来。 / 我准备开始一个新项目。","https://ordbokene.no/bm/starte","开始活动、课程、工作和设备运作时常用的基础动词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/starte","2026-09-24"
"Bokmålsordboka/Ordbank：阳性名词词形与挪威医疗语境","fastlege","en fastlege","单词","名词","A2","看医生与就医","固定全科医生；挪威家庭医生制度中的登记医生","en fastlege · fastlegen · fastleger · fastlegene","Jeg bestilte time hos fastlegen fordi jeg hadde feber. / Fastlegen kan henvise deg til en spesialist.","我发烧了，所以预约了自己的固定全科医生。 / 固定全科医生可以把你转诊给专科医生。","https://ordbokene.no/bm%2Cnn/fastlege","挪威初级就医沟通的重要制度/职业词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fastlege","2026-09-24"
"Bokmålsordboka/Ordbank：阳性名词词形与医疗义项","pasient","en pasient","单词","名词","A2","看医生与就医","患者；病人；正在接受医疗照护的人","en pasient · pasienten · pasienter · pasientene","Pasienten venter på legen på venterommet.","患者正在候诊室等医生。","https://ordbokene.no/bm/pasient","就医、医院和健康服务场景中的常见人物名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/pasient","2026-09-24"
"Bokmålsordboka/Ordbank：阳性名词词形和职业义项","tannlege","en tannlege","单词","名词","A2","看医生与就医","牙医；从事牙齿治疗的牙科专业人员","en tannlege · tannlegen · tannleger · tannlegene","Jeg skal til tannlegen på torsdag. / Tannlegen undersøkte tennene mine.","我星期四要去看牙医。 / 牙医检查了我的牙齿。","https://ordbokene.no/bm/TANNLEGE","就医、牙齿护理和预约场景中的实用职业名词，暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/tannlege","2026-09-24"
"app.js · 核心名词; Bokmålsordboka（词头、词性及主要义项）","lege","en lege","单词","名词","A2","看医生与就医 / 健康与看医生","医生；医师（具有行医资格、诊治疾病的医疗专业人员）","en lege · legen · leger · legene","Jeg skal snakke med legen. / Jeg må bestille time hos legen. / Hun er lege på et sykehus.","我准备和医生谈谈。 / 我得预约看医生。 / 她是一家医院的医生。","https://ordbokene.no/bm/lege","就医核心人物词，按初级课程交际任务暂标 A2","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/lege","2026-09-24"
