id,lemma,display,pos,level,topic,currentZh,reviewedZh,reviewStatus,reviewerNote,reviewedOn
"名词|arbeid","arbeid","et arbeid","名词","A2","工作与日常","工作；劳动；职业/有报酬的工作；工作成果或作品（依语境）","工作；劳动；职业/有报酬的工作；工作成果或作品（依语境）","已人工审校","中性名词 et arbeid。可指为达成目标进行的工作/劳动、固定有薪工作，也可指工作的成果（如一篇学生作品）；物理学中另有‘功’的专门义。ha arbeid 是有工作，et skriftlig arbeid 是一份书面作品；泛指职位或日常工作时，jobb 往往更口语。https://ordbokene.no/bm/2466","2026-09-26"
"名词|arbeidsdag","arbeidsdag","en arbeidsdag","名词","A2","工作与日常","工作日；一天的工作时段/工时","工作日；一天的工作时段/工时","已人工审校","阳性 en arbeidsdag。可指一天中实际工作的时段/每日工时（åtte timers arbeidsdag，八小时工作日），也可指不是节日或休息日的日子（i morgen er det arbeidsdag igjen，明天又是工作日）。看上下文判断是在说工时还是日历上的工作日；不等同于某人的整班/班次。https://ordbokene.no/bm/arbeidsdag","2026-09-26"
"名词|arbeidsliv","arbeidsliv","et arbeidsliv","名词","A2","工作与社会","劳动与就业领域；社会中的工作生活/职场体系","劳动与就业领域；社会中的工作生活/职场体系","已人工审校","中性抽象名词 et arbeidsliv，词典核心义是‘一个社会中的全部生产性劳动’。i arbeidslivet 常指进入就业/职业领域或处于在职状态，不只是某个人的办公室生活，也不是某个特定行业。与 arbeidsmiljø（工作场所的身心和社会环境）区分。https://ordbokene.no/bm/2551","2026-09-26"
"动词|levere","levere","å levere","动词","A2","工作与学习","送交；交付/送达；提交；提供/完成（依宾语和语境）","送交；交付/送达；提交；提供/完成（依宾语和语境）","已人工审校","规则动词 levere–leverer–leverte–har levert。对包裹、商品说 levere，通常是送达/交付；对作业或文件说 levere oppgaven，是提交/交作业；对表现或努力说 levere，可指拿出令人满意的表现；证据作宾语时是提出证据。宾语决定中文译法。https://ordbokene.no/bm/%C3%A5%20levere","2026-09-26"
"名词|overtid","overtid","en overtid","名词","A2","工作与学习","加班；正常/约定时间以外的时段；比赛加时","加班；正常/约定时间以外的时段；比赛加时","已人工审校","可用阳性 en 或阴性 ei，定指可说 overtiden/overtida。词典核心义是超出正常、约定或计划的时间。工作语境 jobbe overtid 是加班；体育比赛中 på overtid 是进入加时；也可形容事情比计划晚。不能一律译成‘加班’。https://ordbokene.no/bm%2Cnn/overtid","2026-09-26"
"名词|vikar","vikar","en vikar","名词","A2","工作与学校","临时替岗者；代班人员；代课老师（学校语境）","临时替岗者；代班人员；代课老师（学校语境）","已人工审校","阳性名词 en vikar，指暂时代替别人承担某个职位或工作的人。学校里可译‘代课老师’，但医院、办公室等场景也可指替班员工；它不特指教师，也不一定表示长期雇员。https://ordbokene.no/bm/VIKAR","2026-09-26"
"名词|vikarbyrå","vikarbyrå","et vikarbyrå","名词","A2","工作与招聘","临时用工/人员派遣机构；临时工中介","临时用工/人员派遣机构；临时工中介","已人工审校","中性名词 et vikarbyrå。词典释义是短期出租/派遣劳动力的企业，常译‘临时用工机构’或‘人员派遣公司’；它为用工单位提供临时人员，不只是替学校找代课老师。https://ordbokene.no/bm%2Cnn/vikarbyr%C3%A5","2026-09-26"
"名词|avdelingsleder","avdelingsleder","en avdelingsleder","名词","A2","工作与职业","部门负责人；部门主管","部门负责人；部门主管","已人工审校","阳性名词 en avdelingsleder，由 avdeling（部门）+ leder（负责人）构成，指某个部门的负责人。可用于企业、学校、医院或公共机构；具体权限和中文职称由组织架构决定，不保证一定是高层管理者。https://ordbokene.no/bm/avdelingsleder","2026-09-26"
"名词|barnehagelærer","barnehagelærer","en barnehagelærer","名词","A2","工作与职业","幼儿园教师；具有教育专业背景的学前教育工作者","幼儿园教师；具有教育专业背景的学前教育工作者","已人工审校","阳性名词 en barnehagelærer。词典定义强调其具有 pedagogisk utdanning（教育/教学专业教育），并在挪威 barnehage（学前幼儿园）工作；不是所有幼儿园员工的统称。https://ordbokene.no/bm/4571","2026-09-26"
"名词|læreryrke","læreryrke","et læreryrke","名词","A2","工作与职业","教师职业；教书这一行","教师职业；教书这一行","已人工审校","中性复合名词 et læreryrke，由 lærer（教师）+ yrke（职业）组成，指教师这一职业类别或某一种教师工作，不是一个具体教师（那是 lærer）。https://www.hf.ntnu.no/now/learnnow/voc/fcn09D.htm","2026-09-26"
"名词|prosjektleder","prosjektleder","en prosjektleder","名词","A2","工作与职业","项目负责人；项目经理","项目负责人；项目经理","已人工审校","阳性复合名词 en prosjektleder，由 prosjekt（项目）+ leder（负责人）组成，指负责组织、推进某个项目的人。‘项目经理’是常见译法，但不必然意味着企业中级别固定的经理；也可译‘项目负责人’，具体职责依项目和机构而定。https://ordbokene.no/bm/prosjektleiar%7Cprosjektleder","2026-09-26"
"名词|yrke","yrke","et yrke","名词","A2","工作与职业","职业；赖以谋生或经过专门训练从事的工作","职业；赖以谋生或经过专门训练从事的工作","已人工审校","中性名词 et yrke，指职业类别/职业领域；jobb 更常指一份具体工作或职位，bransje 才是行业。例：Hva er yrket ditt? 通常是在问‘你的职业是什么？’。https://ordbokene.no/bm/yrke","2026-09-26"
"名词|ekspert","ekspert","en ekspert","名词","A2","工作与专业","专家；某一领域知识丰富的人","专家；某一领域知识丰富的人","已人工审校","en ekspert 强调某人在特定领域具有深入知识，不一定是正式职称或管理职位。常用 ekspert på + 领域；不能泛译成所有专业工作人员。https://ordbokene.no/bm/ekspert","2026-09-26"
"名词|firma","firma","et firma","名词","A2","工作与组织","公司；企业","公司；企业","已人工审校","et firma 指经营业务的商业企业，常规语境译‘公司/企业’即可；‘事务所’只适用于律师、会计等专业机构语境，不是默认义。https://ordbokene.no/nno/search?dict=bm%2Cnn&q=firma&scope=eif","2026-09-26"
"名词|it-firma","IT-firma","et IT-firma","名词","A2","工作与组织","IT公司；信息技术企业","IT公司；信息技术企业","已人工审校","透明复合词 IT + firma，中心词 firma 为中性名词，因此说 et IT-firma、IT-firmaet。指从事信息技术业务的公司，不是泛指任何科技产品。https://www.ntnu.edu/now/vocabulary/list","2026-09-26"
"名词|sjef","sjef","en sjef","名词","A2","工作与组织","老板；主管；负责人（具体职位依组织而定）","老板；主管；负责人（具体职位依组织而定）","已人工审校","en sjef 是负责领导/管理某个企业、部门或团队的人，不一定是企业所有者。日常可译‘老板/主管’；部门语境可译‘部门负责人’。https://ordbokene.no/bm/sjef","2026-09-26"
"名词|skranke","skranke","en skranke","名词","A2","公共服务与办事","柜台；服务台（工作人员办理业务的窗口/台面）","柜台；服务台（工作人员办理业务的窗口/台面）","已人工审校","en skranke 指银行、图书馆、诊所等场所供工作人员接待或办理业务的柜台；具体可译‘服务台’或‘柜台’，不是泛指整个接待部门。https://ordbokene.no/bm/53497","2026-09-26"
"名词|nasjonalforsamling","nasjonalforsamling","en nasjonalforsamling","名词","A2","公共机构与社会","一国的民选立法机关；国民议会","一国的民选立法机关；国民议会","已人工审校","指一个国家由选举产生、负责立法的代表机构，是通用类别名；挪威本国的专名是 Stortinget。它不是所有政府部门的统称。https://ordbokene.no/nob/bm/nasjonalforsamling","2026-09-26"
"名词|parlament","parlament","et parlament","名词","A2","公共机构与社会","议会；立法机关","议会；立法机关","已人工审校","et parlament 是负责立法的代表机构，可指不同国家的议会。与 nasjonalforsamling 意义接近，具体机构名称依国家制度而异；挪威国家议会称 Stortinget。https://ordbokene.no/nno/search?dict=bm%2Cnn&q=parlament&scope=eif","2026-09-26"
"名词|rådhus","rådhus","et rådhus","名词","A2","公共建筑与地点","市政厅；市政府办公楼","市政厅；市政府办公楼","已人工审校","et rådhus 首先指建筑物，即市议会和市政管理机构办公的地方。不要把建筑名词直接当作‘市政府’这一行政机构；需看上下文。https://ordbokene.no/bm%2Cnn/r%C3%A5dhus","2026-09-26"
"名词|kommunikasjon","kommunikasjon","en kommunikasjon","名词","A2","沟通与工作","沟通；信息交流；通信；交通连接（依语境）","沟通；信息交流；通信；交通连接（依语境）","已人工审校","人际或工作语境通常是‘沟通/信息交流’；地点、交通语境也可指交通联系。抽象义常作不可数：god kommunikasjon；复数 kommunikasjoner 也可指交通/联络条件。https://ordbokene.no/bm/30994","2026-09-26"
"名词|kontakt","kontakt","en kontakt","名词","A2","沟通与联系","联系；联络；联系人；接触（依语境）","联系；联络；联系人；接触（依语境）","已人工审校","kontakt 可指建立/保持联系，也可指联系人；电器语境还可能指接触点或插座。ta kontakt med noen 是‘联系某人’；具体选义看结构和场景。https://ordbokene.no/nno/bm%2Cnn/kontakt","2026-09-26"
"形容词|tydelig","tydelig","tydelig","形容词","A2","沟通与描述","清楚的；明确的；明显可辨的","清楚的；明确的；明显可辨的","已人工审校","描述表达/说明时译‘清楚、明确’，描述迹象或变化时译‘明显’。比较级 tydeligere 常见于请求说得更清楚；不能所有语境都统一译成‘明显’。https://ordbokene.no/bm/tydelig","2026-09-26"
"名词|lekebutikk","lekebutikk","en lekebutikk","名词","A2","购物与儿童生活","玩具店；专门售卖玩具的商店","玩具店；专门售卖玩具的商店","已人工审校","透明复合词，以 butikk（商店）为中心词，整体指出售玩具的零售店；词形沿用 butikk：en lekebutikk–lekebutikken–lekebutikker–lekebutikkene。不要把 leke 单独当成这里的完整释义。构词部件：https://ordbokene.no/bm/leke 及 https://ordbokene.no/bm/butikk","2026-09-26"
